INSEE_COM,C,5;NOM_COM,C,50;long_centr,N,11,7;lat_centro,N,11,7;INSEE_DEP,C,3;commune_ac,N,1,0;date_mod2,C,24;fid,N,20,0;id,C,254;nom_m,C,254;nom,C,254;insee_dep_,C,254;insee_reg,C,254
21198;Corrombles;4,2029465;47,5180725;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21232;Dompierre-en-Morvan;4,2315176;47,40062;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21291;Genay;4,2844288;47,5245489;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21247;Époisses;4,1707025;47,5036853;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
89042;Bierry-les-Belles-Fontaines;4,1796129;47,6157707;89;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21282;Forléans;4,2064562;47,4712266;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21430;Montigny-Saint-Barthélemy;4,2620188;47,4202423;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21661;Velars-sur-Ouche;4,9092546;47,3184179;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21709;Viserny;4,2842254;47,5623696;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21205;Courcelles-lès-Semur;4,2928005;47,4489726;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21260;Fain-lès-Moutiers;4,2118574;47,5839752;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21446;Moutiers-Saint-Jean;4,2250731;47,5621293;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21516;Quincerot;4,2710196;47,6177705;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21717;Voulaines-les-Templiers;4,7761407;47,8303936;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21165;Chemin-d'Aisey;4,551079;47,7333475;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21077;Bissey-la-Côte;4,7069669;47,9120101;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21470;Origny;4,6326592;47,7126829;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21599;Selongey;5,1996992;47,594874;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
52360;Occey;5,2718573;47,6042595;52;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21053;Beaumont-sur-Vingeanne;5,3475856;47,4620963;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
52094;Vals-des-Tilles;5,0820186;47,6937275;52;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21635;Thoste;4,2270039;47,4355865;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
70041;Autrey-lès-Gray;5,4654392;47,4646652;70;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21427;Montceau-et-Écharnant;4,6666981;47,0613449;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21606;Ladoix-Serrigny;4,9121113;47,0622172;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21574;Saint-Seine-sur-Vingeanne;5,4335077;47,5165632;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21305;Grancey-sur-Ource;4,5773571;47,9993724;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21340;Lanthes;5,2041937;46,9990424;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21006;Aisey-sur-Seine;4,5790541;47,7478382;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21494;Poncey-sur-l'Ignon;4,751956;47,490543;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21499;Pothières;4,4969216;47,9175732;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21336;Laignes;4,3682392;47,8261863;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21252;Étais;4,4399571;47,7013248;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
10317;Les Riceys;4,3688587;47,9871998;10;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21107;Bretigny;5,0997811;47,3937554;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21554;Saint-Jean-de-Losne;5,2659471;47,1018378;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21137;Champ-d'Oiseau;4,3475411;47,5544431;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21064;Benoisey;4,3947991;47,5768892;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21603;Semur-en-Auxois;4,3415313;47,4910003;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21287;Fresnes;4,4386322;47,6099116;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21327;Val-Mont;4,6156833;47,0321454;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21144;Charencey;4,670405;47,4199307;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21416;Mirebeau-sur-Bèze;5,3222636;47,4021758;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21539;Saint-Anthot;4,6431063;47,3205159;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21464;Nuits-Saint-Georges;4,9385472;47,1465919;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21688;Villars-Fontaine;4,901043;47,149575;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21337;Lamarche-sur-Saône;5,3698282;47,272882;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
52138;Colmier-le-Haut;4,9880151;47,7865204;52;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
52393;Poinsenot;5,0080769;47,7164528;52;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
52016;Arbot;5,0169391;47,8471943;52;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
52439;Rouvres-sur-Aube;4,9878129;47,8612558;52;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21227;Darois;4,933173;47,3939601;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21651;Val-Suzon;4,9080102;47,4265369;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
52526;Villars-Santenoge;4,9993617;47,7445767;52;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21504;Prâlon;4,7755197;47,3104608;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21563;Saint-Mesmin;4,6552136;47,3460742;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21679;Vieilmoulin;4,6723484;47,3139979;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21396;Mauvilly;4,7036441;47,7093962;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21659;Vaux-Saules;4,8224077;47,4746061;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21410;Meulson;4,7020743;47,691948;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21043;Baigneux-les-Juifs;4,6514785;47,6009107;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21670;Verrey-sous-Salmaise;4,674579;47,4384446;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21479;Pellerey;4,7889214;47,5121489;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21707;Villy-en-Auxois;4,6283667;47,4148667;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21466;Oigny;4,7245833;47,5835002;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21061;Bellenod-sur-Seine;4,6452781;47,6951236;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21075;Billy-lès-Chanceaux;4,7348492;47,5528076;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21253;Étalante;4,7664399;47,6293187;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21141;Champrenault;4,6810784;47,3998978;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21705;Villotte-Saint-Seine;4,713054;47,4297182;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21098;Boux-sous-Salmaise;4,6440289;47,4733092;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21321;Jailly-les-Moulins;4,5936922;47,4625371;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21345;Léry;4,845721;47,5564971;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21690;Villeberny;4,6002849;47,4362051;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21561;Saint-Martin-du-Mont;4,8120044;47,4151095;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21085;Bligny-le-Sec;4,7406863;47,4481792;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21528;La Roche-Vanneau;4,5297991;47,4706911;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21395;Massingy-lès-Vitteaux;4,5898337;47,395492;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21224;Dampierre-en-Montagne;4,5586745;47,4388128;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21557;Saint-Marc-sur-Seine;4,6004414;47,699908;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21685;Villaines-en-Duesmois;4,5200453;47,6871056;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21197;Corpoyer-la-Chapelle;4,6097221;47,5489609;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21011;Ampilly-les-Bordes;4,627206;47,6390557;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21142;Chanceaux;4,7404736;47,5254577;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21358;Lucenay-le-Duc;4,5000771;47,6222774;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21288;Frôlois;4,6476401;47,5290776;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21122;Bussy-le-Grand;4,5230706;47,5761519;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21055;Beaunotte;4,7167367;47,6814969;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21160;Chaume-lès-Baigneux;4,5736774;47,6328919;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21024;Arnay-sous-Vitteaux;4,4987654;47,4372368;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21489;Poiseul-la-Grange;4,7937295;47,5775633;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21490;Poiseul-la-Ville-et-Laperrière;4,6641168;47,5695456;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21381;Marcilly-et-Dracy;4,4962079;47,4057677;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21514;Quemigny-sur-Seine;4,6593601;47,6559126;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21136;Champagny;4,767301;47,461436;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21307;Grésigny-Sainte-Reine;4,4962373;47,5515682;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21543;Saint-Broing-les-Moines;4,842958;47,7010616;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21326;Jours-lès-Baigneux;4,6041217;47,6250902;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21646;Trouhaut;4,763312;47,391005;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21257;Étormay;4,5813636;47,5976795;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21364;Magny-Lambert;4,5859176;47,6794338;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21573;Saint-Seine-l'Abbaye;4,782087;47,4414115;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21299;Gissey-sous-Flavigny;4,5852492;47,5182258;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21004;Aignay-le-Duc;4,7511939;47,6716596;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21498;Posanges;4,5262093;47,4216008;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21418;Moitron;4,8084461;47,6819312;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21226;Darcey;4,5663667;47,5469841;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21580;Salmaise;4,6749917;47,4551661;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21276;Fontaines-en-Duesmois;4,5348925;47,6495098;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21393;Massingy;4,5984279;47,9016956;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21372;Maisey-le-Duc;4,6759387;47,8450751;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21115;Buncey;4,57687;47,8176189;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21058;Belan-sur-Ource;4,6382928;47,9517543;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21258;Étrochey;4,5200315;47,8891841;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21465;Obtrée;4,5662025;47,9322597;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21312;Gurgy-la-Ville;4,9387136;47,8519011;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21202;Courban;4,739348;47,9160425;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21090;Boudreville;4,8317736;47,9296911;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
52022;Aubepierre-sur-Aube;4,9504291;47,9100339;52;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21359;Lucey;4,8629222;47,8522494;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21519;Recey-sur-Ource;4,8625898;47,7808474;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21700;Villers-Patras;4,5467358;47,9353153;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21134;Chamesson;4,5414538;47,7832685;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21526;Rochefort-sur-Brévon;4,7069491;47,7407666;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21549;Saint-Germain-le-Rocheux;4,6625018;47,7557017;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21313;Gurgy-le-Château;4,927912;47,8285851;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21109;Brion-sur-Ource;4,6694885;47,9060885;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21159;La Chaume;4,8230221;47,8814146;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21628;Thoires;4,682349;47,9412196;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
52165;Dancevoir;4,8795505;47,9337357;52;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21161;Chaumont-le-Bois;4,5930573;47,9338538;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21157;Chaugey;4,9496468;47,7455459;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21104;Brémur-et-Vaurois;4,6092632;47,7295568;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
52137;Colmier-le-Bas;4,9401831;47,7721715;52;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21357;Louesme;4,7637938;47,8893363;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21123;Buxerolles;4,9557596;47,8077096;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21674;Veuxhaulles-sur-Aube;4,8121053;47,9396674;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21711;Vix;4,5369412;47,9070405;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21510;Prusly-sur-Ource;4,6437137;47,8799126;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21262;Faverolles-lès-Lucey;4,8660056;47,8274291;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21444;Mosson;4,6288175;47,9208012;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21346;Leuglay;4,8183326;47,8137061;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21117;Busseaut;4,6527645;47,7386049;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21716;Vougeot;4,9601334;47,173718;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21149;Charrey-sur-Seine;4,5396467;47,9528291;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21435;Montliot-et-Courcelles;4,5602129;47,89465;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21438;Montmoyen;4,7938994;47,7301248;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21129;Chambain;4,9187086;47,795136;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21653;Vannaire;4,5698608;47,9155968;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21706;Villotte-sur-Ource;4,6931197;47,8666475;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21402;Menesble;4,9017021;47,7781305;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21655;Vanvey;4,7263346;47,8418839;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21432;Montigny-sur-Aube;4,755377;47,9540436;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21052;Beaulieu;4,7336419;47,7254685;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21250;Essarois;4,7948044;47,7577178;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21350;Lignerolles;4,8876013;47,9024892;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21459;Noiron-sur-Bèze;5,2989898;47,4393901;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21361;Lux;5,2178359;47,4881041;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21433;Montigny-Mornay-Villeneuve-sur-Vingeanne;5,4506129;47,5684887;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21667;Véronnes;5,2389314;47,5355213;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21614;Spoy;5,1869336;47,4455168;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
70100;Broye-les-Loups-et-Verfontaine;5,4295208;47,4703221;70;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21167;Cheuge;5,380962;47,3899458;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
21281;Fontenelle;5,3628895;47,5032042;21;1;2018/01/01 00:00:00.000;1;DEPARTEM_FXX_00000000022;COTE-D'OR;Côte-d'Or;21;27
