INSEE_COM,C,5;NOM_COM,C,50;long_centr,N,11,7;lat_centro,N,11,7;INSEE_DEP,C,3;commune_ac,N,1,0;date_mod2,C,24
23070;Crozant;1,6127835;46,3823902;23;1;2018/01/01 00:00:00.000
66035;Campoussy;2,4517255;42,6954451;66;1;2018/01/01 00:00:00.000
66198;Sournia;2,414182;42,7149574;66;1;2018/01/01 00:00:00.000
23015;Azerables;1,4752535;46,3526739;23;1;2018/01/01 00:00:00.000
27469;Pont-de-l'Arche;1,143922;49,2911895;27;1;2018/01/01 00:00:00.000
23021;Bénévent-l'Abbaye;1,6297734;46,1182796;23;1;2018/01/01 00:00:00.000
62774;Sangatte;1,7697715;50,9413624;62;1;2018/01/01 00:00:00.000
23111;Lizières;1,5726369;46,208775;23;1;2018/01/01 00:00:00.000
23011;Aulon;1,6960346;46,091781;23;1;2018/01/01 00:00:00.000
23236;Saint-Priest-la-Plaine;1,6319586;46,2035765;23;1;2018/01/01 00:00:00.000
23239;Saint-Sébastien;1,5302446;46,3937719;23;1;2018/01/01 00:00:00.000
23065;Colondannes;1,6169849;46,2881773;23;1;2018/01/01 00:00:00.000
39010;Andelot-Morval;5,4273988;46,4239477;39;1;2018/01/01 00:00:00.000
39247;Genod;5,5289469;46,3573531;39;1;2018/01/01 00:00:00.000
39080;Broissia;5,4329096;46,3564866;39;1;2018/01/01 00:00:00.000
77057;Bussières;3,23713;48,9267606;77;1;2018/01/01 00:00:00.000
27348;Igoville;1,1507388;49,3231752;27;1;2018/01/01 00:00:00.000
44021;Villeneuve-en-Retz;-1,9074015;47,0343674;44;1;2018/01/01 00:00:00.000
23244;Saint-Sulpice-le-Dunois;1,7261812;46,2979086;23;1;2018/01/01 00:00:00.000
39375;Moutonne;5,5662531;46,5299234;39;1;2018/01/01 00:00:00.000
39333;Moirans-en-Montagne;5,7382334;46,4390303;39;1;2018/01/01 00:00:00.000
39163;Condes;5,6166308;46,3305168;39;1;2018/01/01 00:00:00.000
39557;Vescles;5,6113056;46,3580135;39;1;2018/01/01 00:00:00.000
39394;Onoz;5,6632452;46,4487085;39;1;2018/01/01 00:00:00.000
39289;Lect;5,6724676;46,3947324;39;1;2018/01/01 00:00:00.000
39290;Valzin en Petite Montagne;5,5855945;46,4316562;39;1;2018/01/01 00:00:00.000
39086;Cernon;5,6434055;46,4123159;39;1;2018/01/01 00:00:00.000
62193;Calais;1,8752513;50,950594;62;1;2018/01/01 00:00:00.000
27700;Vraiville;1,0370094;49,2182257;27;1;2018/01/01 00:00:00.000
39318;Martigna;5,7009327;46,3895777;39;1;2018/01/01 00:00:00.000
18159;Nançay;2,1759615;47,3670338;18;1;2018/01/01 00:00:00.000
39561;Villards-d'Héria;5,7354281;46,406276;39;1;2018/01/01 00:00:00.000
39314;Marnézia;5,6360944;46,5757614;39;1;2018/01/01 00:00:00.000
23062;Chéniers;1,827602;46,3513775;23;1;2018/01/01 00:00:00.000
27365;Léry;1,1953562;49,2874413;27;1;2018/01/01 00:00:00.000
39307;Maisod;5,6919414;46,4791033;39;1;2018/01/01 00:00:00.000
62654;Peuplingues;1,7595982;50,9142807;62;1;2018/01/01 00:00:00.000
74236;Saint-Gervais-les-Bains;6,740243;45,8570293;74;1;2018/01/01 00:00:00.000
39504;Sarrogna;5,6174088;46,4745006;39;1;2018/01/01 00:00:00.000
77042;Boissy-le-Châtel;3,1373818;48,8254483;77;1;2018/01/01 00:00:00.000
39538;Uxelles;5,7909807;46,6018003;39;1;2018/01/01 00:00:00.000
18096;Foëcy;2,1540341;47,1804366;18;1;2018/01/01 00:00:00.000
39240;Le Frasnois;5,8908114;46,6363516;39;1;2018/01/01 00:00:00.000
27015;Andé;1,2445869;49,2278019;27;1;2018/01/01 00:00:00.000
39061;Boissia;5,7212686;46,5803983;39;1;2018/01/01 00:00:00.000
77002;Amillis;3,1351021;48,7353327;77;1;2018/01/01 00:00:00.000
39063;Bonlieu;5,8564557;46,5964121;39;1;2018/01/01 00:00:00.000
39505;Saugeot;5,8241226;46,6027966;39;1;2018/01/01 00:00:00.000
62156;Bonningues-lès-Calais;1,7710416;50,893113;62;1;2018/01/01 00:00:00.000
39106;Charchilla;5,7157844;46,4688774;39;1;2018/01/01 00:00:00.000
39534;La Tour-du-Meix;5,6627455;46,5236968;39;1;2018/01/01 00:00:00.000
39519;Soucia;5,7577842;46,5401726;39;1;2018/01/01 00:00:00.000
39324;Mérona;5,6362928;46,5535027;39;1;2018/01/01 00:00:00.000
39109;Charézier;5,7269557;46,6145305;39;1;2018/01/01 00:00:00.000
39156;Cogna;5,7715372;46,5863382;39;1;2018/01/01 00:00:00.000
77131;Coulommiers;3,0912698;48,8123404;77;1;2018/01/01 00:00:00.000
39518;Songeson;5,8305428;46,647137;39;1;2018/01/01 00:00:00.000
39278;Largillay-Marsonnay;5,6659461;46,5557637;39;1;2018/01/01 00:00:00.000
39556;Vertamboz;5,7480529;46,6014906;39;1;2018/01/01 00:00:00.000
39216;Étival;5,7938623;46,492222;39;1;2018/01/01 00:00:00.000
39531;Thoiria;5,745508;46,5199537;39;1;2018/01/01 00:00:00.000
39045;Beffia;5,5482455;46,531207;39;1;2018/01/01 00:00:00.000
39328;Meussia;5,7387962;46,4949806;39;1;2018/01/01 00:00:00.000
27474;Poses;1,2407628;49,2997628;27;1;2018/01/01 00:00:00.000
39493;Saint-Maurice-Crillat;5,8340269;46,5680968;39;1;2018/01/01 00:00:00.000
27382;Mandeville;1,0133524;49,2154065;27;1;2018/01/01 00:00:00.000
39107;Charcier;5,7637164;46,6293595;39;1;2018/01/01 00:00:00.000
39168;Courbette;5,5690524;46,5985156;39;1;2018/01/01 00:00:00.000
24237;Lembras;0,5219867;44,8918348;24;1;2018/01/01 00:00:00.000
39230;Fontenu;5,814691;46,6720296;39;1;2018/01/01 00:00:00.000
39313;Marigny;5,7777202;46,6793293;39;1;2018/01/01 00:00:00.000
62239;Coquelles;1,8148339;50,9291277;62;1;2018/01/01 00:00:00.000
39326;Mesnois;5,676992;46,594424;39;1;2018/01/01 00:00:00.000
39380;Nancuise;5,5294548;46,4739431;39;1;2018/01/01 00:00:00.000
39423;Plaisia;5,6365411;46,5253765;39;1;2018/01/01 00:00:00.000
23010;Augères;1,7277149;46,0803322;23;1;2018/01/01 00:00:00.000
39207;Écrille;5,6339469;46,5023477;39;1;2018/01/01 00:00:00.000
39058;Blye;5,6959878;46,628317;39;1;2018/01/01 00:00:00.000
39122;Châtillon;5,7271696;46,6630265;39;1;2018/01/01 00:00:00.000
39175;Coyron;5,6970331;46,5126418;39;1;2018/01/01 00:00:00.000
27553;Saint-Julien-de-la-Liègue;1,2863444;49,1404411;27;1;2018/01/01 00:00:00.000
39435;Pont-de-Poitte;5,6875545;46,5720028;39;1;2018/01/01 00:00:00.000
27483;Quatremare;1,0807591;49,1840459;27;1;2018/01/01 00:00:00.000
77206;Giremoutiers;3,0324771;48,8524894;77;1;2018/01/01 00:00:00.000
39102;Chancia;5,6417357;46,3456286;39;1;2018/01/01 00:00:00.000
77176;Faremoutiers;2,9998626;48,7792022;77;1;2018/01/01 00:00:00.000
18103;Graçay;1,8566793;47,1413478;18;1;2018/01/01 00:00:00.000
62408;Hames-Boucres;1,8491481;50,8848629;62;1;2018/01/01 00:00:00.000
77290;Méry-sur-Marne;3,2026687;48,9750081;77;1;2018/01/01 00:00:00.000
77331;Nanteuil-sur-Marne;3,2213432;48,980361;77;1;2018/01/01 00:00:00.000
27013;Amfreville-sous-les-Monts;1,2675746;49,302327;27;1;2018/01/01 00:00:00.000
77281;Mauperthuis;3,0391124;48,7693608;77;1;2018/01/01 00:00:00.000
51350;Margny;3,6586026;48,9221151;51;1;2018/01/01 00:00:00.000
39455;Reithouse;5,5557425;46,559635;39;1;2018/01/01 00:00:00.000
39583;Vosbles-Valfin;5,5218949;46,3484;39;1;2020/05/01 00:00:00.000
39016;Arinthod;5,5822691;46,3938189;39;1;2018/01/01 00:00:00.000
39137;Saint-Hymetière-sur-Valouse;5,567349;46,3479316;39;1;2020/05/01 00:00:00.000
27456;Pinterville;1,1907412;49,1917882;27;1;2018/01/01 00:00:00.000
62657;Pihen-lès-Guînes;1,7910903;50,8717818;62;1;2018/01/01 00:00:00.000
62360;Fréthun;1,8158571;50,911652;62;1;2018/01/01 00:00:00.000
27168;Connelles;1,2763304;49,2603169;27;1;2018/01/01 00:00:00.000
62043;Les Attaques;1,936521;50,8998684;62;1;2018/01/01 00:00:00.000
77183;La Ferté-sous-Jouarre;3,1284319;48,9539659;77;1;2018/01/01 00:00:00.000
39201;Doucier;5,7793155;46,6497635;39;1;2018/01/01 00:00:00.000
62769;Saint-Tricat;1,8278274;50,8929374;62;1;2018/01/01 00:00:00.000
39118;Châtel-de-Joux;5,8094424;46,5298041;39;1;2018/01/01 00:00:00.000
77013;Aulnoy;3,0895018;48,8488561;77;1;2018/01/01 00:00:00.000
27142;Champenard;1,3277571;49,1070342;27;1;2018/01/01 00:00:00.000
77151;Dagny;3,1652512;48,7137047;77;1;2018/01/01 00:00:00.000
62307;Escalles;1,7205383;50,9116518;62;1;2018/01/01 00:00:00.000
39431;Poids-de-Fiole;5,6224585;46,5946886;39;1;2018/01/01 00:00:00.000
62244;Coulogne;1,8865592;50,9169657;62;1;2018/01/01 00:00:00.000
39408;Patornay;5,7095533;46,5873335;39;1;2018/01/01 00:00:00.000
23056;Châtelus-le-Marcheix;1,6254235;46,0068773;23;1;2018/01/01 00:00:00.000
39443;Présilly;5,5819481;46,5572509;39;1;2018/01/01 00:00:00.000
23082;Fleurat;1,6830675;46,2323855;23;1;2018/01/01 00:00:00.000
62615;Nielles-lès-Calais;1,8333443;50,9072958;62;1;2018/01/01 00:00:00.000
39322;Menétrux-en-Joux;5,8376832;46,6238328;39;1;2018/01/01 00:00:00.000
77371;Pommeuse;3,0064755;48,8179061;77;1;2018/01/01 00:00:00.000
77320;Mouroux;3,0507084;48,8271803;77;1;2018/01/01 00:00:00.000
39192;Denezières;5,8011574;46,6238808;39;1;2018/01/01 00:00:00.000
18085;Dampierre-en-Graçay;1,9410887;47,1839732;18;1;2018/01/01 00:00:00.000
77529;Voulangis;2,8905511;48,8409186;77;1;2018/01/01 00:00:00.000
74208;Passy;6,7400194;45,954115;74;1;2018/01/01 00:00:00.000
24132;Conne-de-Labarde;0,5534585;44,7821158;24;1;2018/01/01 00:00:00.000
77521;Villiers-sur-Morin;2,8686328;48,8491075;77;1;2018/01/01 00:00:00.000
77070;Chailly-en-Brie;3,1340385;48,7924859;77;1;2018/01/01 00:00:00.000
74112;Epagny Metz-Tessy;6,0927579;45,9414938;74;1;2018/01/01 00:00:00.000
77469;Touquin;3,0288433;48,7329836;77;1;2018/01/01 00:00:00.000
39468;Rothonay;5,5272859;46,5152753;39;1;2018/01/01 00:00:00.000
77443;Sancy;2,9607494;48,8792391;77;1;2018/01/01 00:00:00.000
77451;Signy-Signets;3,0638585;48,9173914;77;1;2018/01/01 00:00:00.000
77440;Sammeron;3,0766831;48,9421124;77;1;2018/01/01 00:00:00.000
77433;Beautheil-Saints;3,0769879;48,7632407;77;1;2020/05/01 00:00:00.000
39154;Clairvaux-les-Lacs;5,7547696;46,5643492;39;1;2018/01/01 00:00:00.000
39179;Crenans;5,7419862;46,4665294;39;1;2018/01/01 00:00:00.000
77397;Saâcy-sur-Marne;3,217256;48,9509919;77;1;2018/01/01 00:00:00.000
77408;Saint-Fiacre;2,953678;48,924539;77;1;2018/01/01 00:00:00.000
77171;Esbly;2,8126477;48,901114;77;1;2018/01/01 00:00:00.000
77388;Reuil-en-Brie;3,1632548;48,9569004;77;1;2018/01/01 00:00:00.000
24031;Beauregard-et-Bassac;0,6326487;44,9937322;24;1;2018/01/01 00:00:00.000
77382;Quincy-Voisins;2,8778899;48,8989183;77;1;2018/01/01 00:00:00.000
77361;Pierre-Levée;3,0361657;48,8970999;77;1;2018/01/01 00:00:00.000
77360;Pézarches;2,9903182;48,7437924;77;1;2018/01/01 00:00:00.000
39420;Pimorin;5,5006325;46,4960298;39;1;2018/01/01 00:00:00.000
77315;Montry;2,8236533;48,8861817;77;1;2018/01/01 00:00:00.000
23039;La Celle-Dunoise;1,7814505;46,3123094;23;1;2018/01/01 00:00:00.000
77278;Marolles-en-Brie;3,1612175;48,7742773;77;1;2018/01/01 00:00:00.000
39239;La Frasnée;5,8017965;46,5616025;39;1;2018/01/01 00:00:00.000
77265;Luzancy;3,1811501;48,9786091;77;1;2018/01/01 00:00:00.000
07266;Sainte-Marguerite-Lafigère;3,9980229;44,4847274;07;1;2018/01/01 00:00:00.000
27537;Saint-Étienne-du-Vauvray;1,2161688;49,2424214;27;1;2018/01/01 00:00:00.000
77238;Jouarre;3,1127633;48,902517;77;1;2018/01/01 00:00:00.000
62548;Marck;1,9498341;50,9534718;62;1;2018/01/01 00:00:00.000
77225;La Haute-Maison;3,0053963;48,8842238;77;1;2018/01/01 00:00:00.000
27623;Surtauville;1,0544398;49,1988006;27;1;2018/01/01 00:00:00.000
24472;Saint-Nexans;0,5504562;44,8062948;24;1;2018/01/01 00:00:00.000
39390;Nogna;5,6426525;46,603089;39;1;2018/01/01 00:00:00.000
27330;Herqueville;1,2729431;49,243356;27;1;2018/01/01 00:00:00.000
23147;Nouzerolles;1,7403342;46,3832506;23;1;2018/01/01 00:00:00.000
74010;Annecy;6,1180952;45,9016435;74;1;2018/01/01 00:00:00.000
72199;Moitron-sur-Sarthe;0,0600177;48,2471266;72;1;2018/01/01 00:00:00.000
73257;Les Belleville;6,4978617;45,3558208;73;1;2018/01/01 00:00:00.000
72262;Loir en Vallée;0,6396496;47,7879929;72;1;2018/01/01 00:00:00.000
68254;Petit-Landau;7,5089593;47,734713;68;1;2018/01/01 00:00:00.000
72181;Le Mans;0,2001188;47,9886759;72;1;2018/01/01 00:00:00.000
70245;Fougerolles-Saint-Valbert;6,411769;47,8982496;70;1;2020/05/01 00:00:00.000
72137;Villeneuve-en-Perseigne;0,2283053;48,4368814;72;1;2018/01/01 00:00:00.000
69159;Porte des Pierres Dorées;4,6490938;45,9646526;69;1;2018/01/01 00:00:00.000
69299;Colombier-Saugnieu;5,1035158;45,7179844;69;1;2018/01/01 00:00:00.000
69135;Deux-Grosnes;4,5596442;46,2348858;69;1;2020/05/01 00:00:00.000
69066;Cours;4,3452252;46,1058932;69;1;2018/01/01 00:00:00.000
69089;Francheville;4,7562253;45,738013;69;1;2018/01/01 00:00:00.000
68374;Wintzenheim;7,2711479;48,0634333;68;1;2018/01/01 00:00:00.000
24419;Saint-Germain-et-Mons;0,5909242;44,8287918;24;1;2018/01/01 00:00:00.000
77142;Crécy-la-Chapelle;2,9334674;48,8567605;77;1;2018/01/01 00:00:00.000
77128;Couilly-Pont-aux-Dames;2,865433;48,8819208;77;1;2018/01/01 00:00:00.000
65040;Aspin-en-Lavedan;-0,0485964;43,075371;65;1;2018/01/01 00:00:00.000
27124;Cailly-sur-Eure;1,2187184;49,1189665;27;1;2018/01/01 00:00:00.000
77117;Citry;3,2452298;48,9620531;77;1;2018/01/01 00:00:00.000
23014;Azat-Châtenet;1,7695238;46,0865419;23;1;2018/01/01 00:00:00.000
31523;Salies-du-Salat;0,9631618;43,1013313;31;1;2018/01/01 00:00:00.000
77113;Chevru;3,1960608;48,734121;77;1;2018/01/01 00:00:00.000
39092;Chambéria;5,5703506;46,469471;39;1;2018/01/01 00:00:00.000
39397;Orgelet;5,5996594;46,5207793;39;1;2018/01/01 00:00:00.000
77106;Chauffry;3,1807872;48,8215762;77;1;2018/01/01 00:00:00.000
77024;Bassevelle;3,2820996;48,923243;77;1;2018/01/01 00:00:00.000
77415;Saint-Jean-les-Deux-Jumeaux;3,0274483;48,9386963;77;1;2018/01/01 00:00:00.000
77130;Coulommes;2,9293105;48,8917254;77;1;2018/01/01 00:00:00.000
43214;Saint-Pal-de-Senouire;3,6464966;45,2574035;43;1;2018/01/01 00:00:00.000
31320;Marquefave;1,2589067;43,3096867;31;1;2018/01/01 00:00:00.000
39530;Thoirette-Coisia;5,5177471;46,2897547;39;1;2018/01/01 00:00:00.000
18228;Saint-Outrille;1,811437;47,1396975;18;1;2018/01/01 00:00:00.000
77478;Ussy-sur-Marne;3,0817917;48,9665108;77;1;2018/01/01 00:00:00.000
09201;Montégut-en-Couserans;1,0922565;42,9829113;09;1;2018/01/01 00:00:00.000
02763;Vasseny;3,488995;49,3552661;02;1;2018/01/01 00:00:00.000
18167;Nohant-en-Graçay;1,9121274;47,1332019;18;1;2018/01/01 00:00:00.000
18140;Massay;1,9851194;47,1549573;18;1;2018/01/01 00:00:00.000
18150;Méry-sur-Cher;1,9934274;47,2478562;18;1;2018/01/01 00:00:00.000
18214;Saint-Hilaire-de-Court;2,0031302;47,2008284;18;1;2018/01/01 00:00:00.000
18210;Saint-Georges-sur-la-Prée;1,9494395;47,2200675;18;1;2018/01/01 00:00:00.000
18100;Genouilly;1,8850949;47,190681;18;1;2018/01/01 00:00:00.000
18219;Saint-Laurent;2,1839626;47,2419617;18;1;2018/01/01 00:00:00.000
35172;Meillac;-1,822576;48,4204912;35;1;2018/01/01 00:00:00.000
18263;Thénioux;1,9388453;47,2616239;18;1;2018/01/01 00:00:00.000
77401;Sainte-Aulde;3,174576;49,0032316;77;1;2018/01/01 00:00:00.000
18279;Vierzon;2,0787069;47,2368946;18;1;2018/01/01 00:00:00.000
39007;Alièze;5,5858556;46,585078;39;1;2018/01/01 00:00:00.000
27180;Courcelles-sur-Seine;1,3656058;49,1851349;27;1;2018/01/01 00:00:00.000
77505;Villemareuil;2,984812;48,9202158;77;1;2018/01/01 00:00:00.000
23124;Marsac;1,5842065;46,1000691;23;1;2018/01/01 00:00:00.000
23207;Saint-Léger-Bridereix;1,5784616;46,2810596;23;1;2018/01/01 00:00:00.000
23042;Ceyroux;1,6647974;46,0594221;23;1;2018/01/01 00:00:00.000
23235;Saint-Priest-la-Feuille;1,5353974;46,1985814;23;1;2018/01/01 00:00:00.000
23166;Sagnat;1,6249227;46,3130362;23;1;2018/01/01 00:00:00.000
03172;Mesples;2,3643825;46,427807;03;1;2018/01/01 00:00:00.000
23006;Arrènes;1,5675882;46,0721079;23;1;2018/01/01 00:00:00.000
39343;Monnetay;5,5114196;46,4579798;39;1;2018/01/01 00:00:00.000
23177;Saint-Agnant-de-Versillat;1,5056249;46,2807057;23;1;2018/01/01 00:00:00.000
39200;Dompierre-sur-Mont;5,6128661;46,5624172;39;1;2018/01/01 00:00:00.000
23219;Saint-Maurice-la-Souterraine;1,4256926;46,2106965;23;1;2018/01/01 00:00:00.000
23018;Bazelat;1,5320659;46,3507878;23;1;2018/01/01 00:00:00.000
23137;Mourioux-Vieilleville;1,6378672;46,0794482;23;1;2018/01/01 00:00:00.000
63407;Saulzet-le-Froid;2,8919327;45,631199;63;1;2018/01/01 00:00:00.000
23176;La Souterraine;1,4756287;46,2367672;23;1;2018/01/01 00:00:00.000
77466;Tigeaux;2,8973822;48,8246264;77;1;2018/01/01 00:00:00.000
39265;Hautecour;5,7817078;46,5626463;39;1;2018/01/01 00:00:00.000
77154;Dammartin-sur-Tigeaux;2,9037594;48,8085129;77;1;2018/01/01 00:00:00.000
23047;Chamborand;1,573427;46,1572301;23;1;2018/01/01 00:00:00.000
23087;Fresselines;1,6992741;46,3781281;23;1;2018/01/01 00:00:00.000
23103;Lafat;1,6058273;46,338489;23;1;2018/01/01 00:00:00.000
77448;Sept-Sorts;3,105618;48,9398205;77;1;2018/01/01 00:00:00.000
39184;Les Crozets;5,8038567;46,4633785;39;1;2018/01/01 00:00:00.000
39351;Montcusel;5,6640599;46,3558191;39;1;2018/01/01 00:00:00.000
27589;Saint-Pierre-de-Bailleul;1,3837288;49,1264085;27;1;2018/01/01 00:00:00.000
27599;Saint-Pierre-la-Garenne;1,3912213;49,1477735;27;1;2018/01/01 00:00:00.000
27666;La Vacherie;1,136351;49,1237262;27;1;2018/01/01 00:00:00.000
39283;Lavancia-Epercy;5,684755;46,3365062;39;1;2018/01/01 00:00:00.000
27403;Le Mesnil-Jourdain;1,1273792;49,1810929;27;1;2018/01/01 00:00:00.000
39038;Barésia-sur-l'Ain;5,7029678;46,5425563;39;1;2018/01/01 00:00:00.000
27025;Autheuil-Authouillet;1,2950096;49,1007271;27;1;2018/01/01 00:00:00.000
27321;La Haye-le-Comte;1,1348013;49,1963433;27;1;2018/01/01 00:00:00.000
27335;Heudreville-sur-Eure;1,1892693;49,1325478;27;1;2018/01/01 00:00:00.000
27008;Alizay;1,1783819;49,3220532;27;1;2018/01/01 00:00:00.000
27275;Gaillon;1,3461752;49,1589328;27;1;2018/01/01 00:00:00.000
27196;Les Damps;1,1717836;49,2941882;27;1;2018/01/01 00:00:00.000
27191;Clef Vallée d'Eure;1,2499416;49,1172001;27;1;2018/01/01 00:00:00.000
77219;Guérard;2,951323;48,8186423;77;1;2018/01/01 00:00:00.000
27539;Saint-Étienne-sous-Bailleul;1,4050245;49,1156844;27;1;2018/01/01 00:00:00.000
27003;Acquigny;1,1763071;49,1645587;27;1;2018/01/01 00:00:00.000
33489;Saint-Vivien-de-Blaye;-0,5082776;45,1042927;33;1;2018/01/01 00:00:00.000
23050;La Chapelle-Baloue;1,5685852;46,3589203;23;1;2018/01/01 00:00:00.000
23029;Le Bourg-d'Hem;1,8404735;46,3007347;23;1;2018/01/01 00:00:00.000
23044;Chambon-Sainte-Croix;1,7694903;46,3531693;23;1;2018/01/01 00:00:00.000
27697;Vironvay;1,2190211;49,2061949;27;1;2018/01/01 00:00:00.000
27458;Pîtres;1,217618;49,3309878;27;1;2018/01/01 00:00:00.000
27188;Criquebeuf-sur-Seine;1,1010196;49,2932622;27;1;2018/01/01 00:00:00.000
27375;Louviers;1,153329;49,2207167;27;1;2018/01/01 00:00:00.000
27598;Saint-Pierre-du-Vauvray;1,2181187;49,2231828;27;1;2018/01/01 00:00:00.000
27528;Le Vaudreuil;1,2141332;49,2568684;27;1;2018/01/01 00:00:00.000
27351;Incarville;1,1483024;49,2550309;27;1;2018/01/01 00:00:00.000
27701;Val-de-Reuil;1,1856023;49,2609308;27;1;2018/01/01 00:00:00.000
27624;Surville;1,102577;49,2010199;27;1;2018/01/01 00:00:00.000
27529;Saint-Cyr-la-Campagne;1,0204285;49,2506776;27;1;2018/01/01 00:00:00.000
27394;Martot;1,0703981;49,2780362;27;1;2018/01/01 00:00:00.000
27053;Le Bec-Thomas;0,9759445;49,2385825;27;1;2018/01/01 00:00:00.000
27534;Saint-Didier-des-Bois;1,0378027;49,2430039;27;1;2018/01/01 00:00:00.000
39143;Chevrotaine;5,8605715;46,6528486;39;1;2018/01/01 00:00:00.000
27322;La Haye-Malherbe;1,065742;49,2373633;27;1;2018/01/01 00:00:00.000
27184;Crasville;1,0722777;49,2048256;27;1;2018/01/01 00:00:00.000
23143;Noth;1,5832102;46,2424715;23;1;2018/01/01 00:00:00.000
23258;Vareilles;1,4560993;46,3051444;23;1;2018/01/01 00:00:00.000
23200;Saint-Goussaud;1,5610027;46,0314498;23;1;2018/01/01 00:00:00.000
23199;Saint-Germain-Beaupré;1,556963;46,3161831;23;1;2018/01/01 00:00:00.000
77084;Changis-sur-Marne;3,0243942;48,9661424;77;1;2018/01/01 00:00:00.000
27386;Le Manoir;1,1999007;49,3172695;27;1;2018/01/01 00:00:00.000
27005;Ailly;1,2444043;49,1580982;27;1;2018/01/01 00:00:00.000
39180;Cressia;5,4837388;46,526998;39;1;2018/01/01 00:00:00.000
39312;Marigna-sur-Valouse;5,5283231;46,4464619;39;1;2018/01/01 00:00:00.000
39062;La Boissière;5,5222991;46,4204078;39;1;2018/01/01 00:00:00.000
39485;Val Suran;5,4431056;46,3863133;39;1;2018/01/01 00:00:00.000
39273;Montlainsia;5,4842624;46,378185;39;1;2018/01/01 00:00:00.000
39204;Dramelay;5,5295436;46,4043025;39;1;2018/01/01 00:00:00.000
39018;Aromas;5,4853672;46,3054876;39;1;2018/01/01 00:00:00.000
39253;Gigny;5,471075;46,4542823;39;1;2018/01/01 00:00:00.000
39353;Montfleur;5,4458671;46,3334691;39;1;2018/01/01 00:00:00.000
39547;Vaux-lès-Saint-Claude;5,733093;46,3544385;39;1;2018/01/01 00:00:00.000
39363;Montrevel;5,4945157;46,4262256;39;1;2018/01/01 00:00:00.000
27691;Villers-sur-le-Roule;1,3186813;49,1911277;27;1;2018/01/01 00:00:00.000
39166;Cornod;5,547619;46,3081064;39;1;2018/01/01 00:00:00.000
27313;La Harengère;1,0014323;49,2316654;27;1;2018/01/01 00:00:00.000
18290;Vouzeron;2,2161062;47,2720958;18;1;2018/01/01 00:00:00.000
18165;Neuvy-sur-Barangeon;2,2713828;47,322159;18;1;2018/01/01 00:00:00.000
27014;Amfreville-sur-Iton;1,1468703;49,15675;27;1;2018/01/01 00:00:00.000
18281;Vignoux-sur-Barangeon;2,1798846;47,2081437;18;1;2018/01/01 00:00:00.000
23141;Naillat;1,650636;46,2589058;23;1;2018/01/01 00:00:00.000
77078;Chamigny;3,1417135;48,9851942;77;1;2018/01/01 00:00:00.000
77049;Boutigny;2,9290726;48,9128065;77;1;2018/01/01 00:00:00.000
77047;Bouleurs;2,9079223;48,8784347;77;1;2018/01/01 00:00:00.000
30048;Bouquet;4,2923795;44,1538149;30;1;2018/01/01 00:00:00.000
39111;Charnod;5,4935039;46,337094;39;1;2018/01/01 00:00:00.000
27249;Fontaine-Bellenger;1,2530301;49,1806747;27;1;2018/01/01 00:00:00.000
23192;Fursac;1,5138413;46,1459331;23;1;2018/01/01 00:00:00.000
11293;Pomas;2,2808105;43,1072135;11;1;2018/01/01 00:00:00.000
39473;Saffloz;5,8629613;46,6694878;39;1;2018/01/01 00:00:00.000
39269;Jeurre;5,704551;46,3691833;39;1;2018/01/01 00:00:00.000
27545;Saint-Germain-de-Pasquier;0,9910364;49,2416807;27;1;2018/01/01 00:00:00.000
27616;La Saussaye;0,9867489;49,2547275;27;1;2018/01/01 00:00:00.000
77400;Saint-Augustin;3,0288037;48,7887991;77;1;2018/01/01 00:00:00.000
27517;Saint-Aubin-sur-Gaillon;1,3361755;49,1329134;27;1;2018/01/01 00:00:00.000
39134;Chavéria;5,5576503;46,4991;39;1;2018/01/01 00:00:00.000
39492;Saint-Maur;5,5959906;46,606898;39;1;2018/01/01 00:00:00.000
34237;Roujan;3,3095043;43,5104797;34;1;2018/01/01 00:00:00.000
67309;Mundolsheim;7,7140321;48,6398539;67;1;2018/01/01 00:00:00.000
67137;Fegersheim;7,6885484;48,4974832;67;1;2018/01/01 00:00:00.000
67197;Hindisheim;7,6228008;48,466012;67;1;2018/01/01 00:00:00.000
67378;Plobsheim;7,7353362;48,4610155;67;1;2018/01/01 00:00:00.000
67365;Ostwald;7,7081952;48,5468199;67;1;2018/01/01 00:00:00.000
67043;Bischheim;7,7456154;48,615589;67;1;2018/01/01 00:00:00.000
05113;Rambaud;6,1319847;44,5468521;05;1;2018/01/01 00:00:00.000
48056;Esclanèdes;3,3679038;44,4808283;48;1;2018/01/01 00:00:00.000
52251;Jonchery;5,0742009;48,1520234;52;1;2018/01/01 00:00:00.000
64231;Garindein;-0,9237681;43,2183197;64;1;2018/01/01 00:00:00.000
67326;Niederhausbergen;7,7056823;48,6235374;67;1;2018/01/01 00:00:00.000
67218;Illkirch-Graffenstaden;7,7314581;48,5203098;67;1;2018/01/01 00:00:00.000
67226;Ittenheim;7,6041221;48,601508;67;1;2018/01/01 00:00:00.000
67447;Schiltigheim;7,7462803;48,611778;67;1;2018/01/01 00:00:00.000
67150;Furdenheim;7,5574863;48,6108809;67;1;2018/01/01 00:00:00.000
64441;Pagolle;-0,9995411;43,2251031;64;1;2018/01/01 00:00:00.000
